Timestamp,src_ip,src_port,dest_ip,dest_port,bytes in,bytes out
1554215349,10.1.5.10,25161,65.63.31.73,3128,632,11683
1554215355,10.1.5.200,25163,225.176.71.56,20,5650,102010
1554215360,10.1.5.17,25164,48.229.39.222,443,15986,30402
1554215364,10.1.5.6,25167,167.112.91.97,20,12578,41919
1554215366,10.1.5.19,25165,46.212.156.93,3128,3267,45898
1554215370,10.1.5.4,25168,23.16.73.154,161,7419,17939
1554215370,10.1.5.202,25169,129.223.65.137,443,18391,87171
1554215373,10.1.5.12,25171,189.76.155.193,20,10052,60841
1554215379,10.1.5.100,25172,99.179.187.100,161,11836,51790
1554215384,10.1.5.15,25176,206.139.239.97,443,17743,87946
1554215385,10.1.5.8,25173,121.18.127.38,20,3248,3930
1554215387,10.1.5.20,25175,73.10.109.1,443,8380,35193
1554215391,10.1.5.9,25177,91.123.205.85,3128,16350,26257
1554215396,10.1.5.101,25179,183.72.80.245,20,12087,55238
1554215400,10.1.5.18,25180,106.94.42.97,20,12768,12403
1554215405,10.1.5.13,25181,108.123.209.35,3128,17804,26506
1554215407,10.1.5.17,25183,157.228.32.18,3128,3542,13141
1554215408,10.1.5.13,25184,207.100.182.102,3128,9407,24995
1554215412,10.1.5.12,25185,17.17.252.19,161,2250,2835
1554215417,10.1.5.12,25187,130.109.0.50,443,7678,124167
1554215419,10.1.5.13,25188,156.82.64.4,3128,16113,7352
1554215420,10.1.5.11,25189,71.138.240.239,20,17160,8145
1554215424,10.1.5.6,25191,250.98.30.70,443,17595,106254
1554215438,10.1.5.14,25195,117.192.85.132,443,6819,72495
1554215439,10.1.5.9,25192,133.219.72.199,161,14561,21172
1554215441,10.1.5.9,25193,124.38.36.248,20,15850,75774
1554215449,10.1.5.13,25196,85.98.173.206,3128,10224,64910
1554215449,10.1.5.201,25197,140.218.49.75,161,11522,2760
1554215453,10.1.5.100,25199,92.90.227.168,161,14116,109679
1554215460,10.1.5.12,25200,87.200.26.221,20,1002,15890
1554215465,10.1.5.18,25201,169.27.216.205,443,9270,12150
1554215466,10.1.5.8,25204,126.88.137.255,443,6137,23491
1554215467,10.1.5.14,25203,9.153.137.122,443,5227,56523
1554215470,10.1.5.101,25205,224.156.29.200,3128,7177,85290
1554215472,10.1.5.20,25207,121.22.229.251,161,15378,74241
1554215476,10.1.5.16,25208,243.214.171.217,443,2564,34485
1554215482,10.1.5.5,25211,254.183.87.120,20,13852,113399
1554215483,10.1.5.4,25209,184.249.137.127,161,19063,32810
1554215486,10.1.5.100,25212,226.249.93.47,3128,17763,56041
1554215486,10.1.5.4,25213,72.228.164.234,443,5880,71570
1554215489,10.1.5.19,25215,44.11.207.99,20,13708,77178
1554215495,10.1.5.2,25216,91.46.46.131,161,12975,45547
1554215498,10.1.5.4,25220,201.52.29.134,443,18615,91602
1554215499,10.1.5.201,25217,157.61.26.168,3128,11936,25716
1554215500,10.1.5.202,25219,124.16.61.14,3128,16339,62157
1554215513,10.1.5.13,25223,65.248.183.43,3128,13556,30185
1554215514,10.1.5.10,25221,165.177.150.153,20,861,45023
1554215515,10.1.5.4,25224,7.134.82.148,443,13830,42860
1554215520,10.1.5.11,25225,76.214.172.16,443,3132,23169
1554215526,10.1.5.6,25227,128.226.152.2,20,15751,109564
1554215528,10.1.5.15,25228,112.163.232.141,3128,7844,116054
1554215529,10.1.5.202,25231,197.168.242.19,20,9206,34577
1554215532,10.1.5.200,25229,36.121.133.213,3128,11715,4984
1554215539,10.1.5.12,25232,78.153.157.29,3128,2525,3885
1554215542,10.1.5.11,25235,98.223.56.226,3128,2014,73431
1554215543,10.1.5.200,25233,255.2.36.51,3128,925,115920
1554215546,10.1.5.10,25237,37.113.236.176,20,19725,42502
1554215547,10.1.5.101,25236,65.121.111.247,443,19795,121905
1554215552,10.1.5.19,25239,244.184.16.172,20,13007,5871
1554215555,10.1.5.9,25240,89.78.105.212,3128,11959,77657
1554215561,10.1.5.15,25241,171.123.126.93,20,15513,23082
1554215570,10.1.5.19,25243,209.70.11.224,3128,2390,86209
1554215570,10.1.5.16,25244,223.28.14.219,443,16069,96806
1554215571,10.1.5.6,25245,145.174.36.43,443,7790,6474
1554215573,10.1.5.20,25247,201.94.173.197,3128,8215,117286
1554215578,10.1.5.20,25248,44.178.231.243,3128,19454,34289
1554215579,10.1.5.11,25249,200.130.44.221,443,4465,58526
1554215580,10.1.5.21,25251,222.53.235.205,3128,11301,44756
1554215584,10.1.5.4,25252,5.88.224.18,3128,1441,80625
1554215599,10.1.5.15,25253,236.70.206.217,3128,14528,89892
1554215602,10.1.5.20,25255,205.95.220.32,443,6358,55334
1554215603,10.1.5.19,25256,3.160.193.246,443,17726,10313
1554215608,10.1.5.200,25259,222.235.79.151,161,3388,24609
1554215609,10.1.5.7,25257,128.118.61.5,3128,14664,93571
1554215619,10.1.5.20,25261,163.90.33.129,20,19175,121713
1554215621,10.1.5.8,25260,113.184.40.174,161,14367,48267
1554215625,10.1.5.11,25263,251.42.123.151,443,557,104375
1554215632,10.1.5.12,25265,205.136.21.90,20,19476,56168
1554215632,10.1.5.101,25267,240.232.214.52,20,5077,18443
1554215634,10.1.5.100,25264,109.191.120.72,20,9295,59522
1554215640,10.1.5.21,25268,137.144.26.253,161,15713,115879
1554215641,10.1.5.17,25269,168.113.151.107,161,17216,40129
1554215657,10.1.5.20,25271,222.109.204.240,20,5853,18287
1554215657,10.1.5.10,25272,236.22.5.216,3128,8250,25587
1554215658,10.1.5.2,25275,25.6.144.154,3128,19285,51628
1554215661,10.1.5.201,25273,219.226.192.135,3128,18175,82348
1554215661,10.1.5.201,25276,80.78.203.120,3128,11460,115594
1554215671,10.1.5.16,25277,86.141.105.98,443,9453,73579
1554215675,10.1.5.100,25279,112.32.171.172,20,694,50019
1554215679,10.1.5.100,25280,218.56.180.65,20,7240,85208
1554215683,10.1.5.8,25283,90.98.217.156,443,13719,113400
1554215686,10.1.5.202,25281,162.191.186.53,20,10666,77782
1554215688,10.1.5.200,25284,81.6.253.157,161,1852,50935
1554215694,10.1.5.4,25285,42.115.5.102,443,17875,92196
1554215699,10.1.5.15,25287,164.172.94.233,3128,5649,31090
1554215699,10.1.5.16,25288,232.205.137.25,20,12309,17322
1554215706,10.1.5.2,25289,78.75.19.23,3128,3714,26624
1554215708,10.1.5.15,25292,91.1.227.232,443,14679,42778
1554215709,10.1.5.6,25291,193.31.207.94,3128,16040,111548
1554215714,10.1.5.202,25293,132.148.67.193,3128,10645,103834
1554215716,10.1.5.201,25295,3.126.107.48,443,9175,112855
1554215721,10.1.5.19,25296,243.8.106.127,20,13053,39745
1554215724,10.1.5.17,25297,10.103.16.1,3128,4605,101519
1554215726,10.1.5.4,25299,237.188.94.31,20,15131,24830
1554215728,10.1.5.21,25301,39.200.158.182,3128,18404,84835
1554215731,10.1.5.19,25300,253.202.113.93,161,5270,38265
1554215738,10.1.5.19,25303,75.76.149.85,443,7459,94385
1554215745,10.1.5.10,25304,11.135.237.14,3128,4891,111253
1554215750,10.1.5.9,25305,76.83.121.11,443,430,77720
1554215753,10.1.5.202,25308,83.78.45.17,20,12543,117897
1554215755,10.1.5.10,25307,164.155.178.68,20,19224,83644
1554215755,10.1.5.202,25311,188.23.82.249,443,16302,20152
1554215756,10.1.5.8,25309,68.36.65.217,161,19146,123142
1554215760,10.1.5.10,25313,40.130.243.73,3128,19262,54918
1554215761,10.1.5.5,25315,136.238.229.30,161,18501,1234
1554215762,10.1.5.10,25312,24.63.25.173,443,420,14412
1554215765,10.1.5.11,25316,54.43.123.50,161,8980,60963
1554215771,10.1.5.17,25317,130.178.35.87,20,13094,112825
1554215775,10.1.5.15,25319,136.82.118.226,161,7529,107394
1554215779,10.1.5.5,25320,144.131.58.208,161,17151,106045
1554215784,10.1.5.101,25321,63.105.150.217,3128,15151,40749
1554215786,10.1.5.19,25325,99.146.162.146,3128,19051,1611
1554215787,10.1.5.21,25324,149.124.109.140,20,18391,66075
1554215789,10.1.5.13,25323,129.193.51.220,20,11824,71915
1554215799,10.1.5.3,25327,80.235.108.131,161,1688,54764
1554215805,10.1.5.16,25328,25.82.227.235,161,717,92154
1554215811,10.1.5.20,25329,21.114.86.57,161,278,35024
1554215815,10.1.5.17,25331,141.197.15.228,3128,19956,109457
1554215817,10.1.5.101,25332,234.95.210.221,20,15062,105456
1554215817,10.1.5.7,25333,142.135.155.216,443,19285,6315
1554215822,10.1.5.7,25335,202.241.148.134,3128,199,32303
1554215830,10.1.5.9,25336,52.133.241.22,443,5782,76947
1554215833,10.1.5.16,25337,103.105.121.13,20,7404,111956
1554215835,10.1.5.6,25339,74.215.195.192,20,7616,124953
1554215840,10.1.5.18,25340,23.177.55.205,443,4493,123912
1554215841,10.1.5.20,25341,17.116.51.74,20,9711,54492
1554215846,10.1.5.17,25343,193.68.24.91,20,6067,97632
1554215853,10.1.5.17,25344,94.234.17.37,20,15658,54018
1554215853,10.1.5.18,25345,195.194.165.178,161,811,53530
1554215855,10.1.5.9,25347,91.141.153.212,20,1410,50908
1554215864,10.1.5.4,25348,252.2.95.232,161,9893,14523
1554215874,10.1.5.8,25351,66.101.144.155,161,10006,52512
1554215877,10.1.5.201,25349,45.208.183.249,3128,11055,13081
1554215882,10.1.5.15,25352,104.252.91.137,443,2205,109174
1554215894,10.1.5.21,25353,102.72.161.131,20,9950,57762
1554215903,10.1.5.201,25355,14.59.113.207,161,11308,87519
1554215905,10.1.5.3,25356,169.150.99.198,20,18642,112648
1554215906,10.1.5.13,25357,25.199.225.75,161,6333,40851
1554215908,10.1.5.14,25359,34.82.92.3,20,10504,122200
1554215911,10.1.5.10,25360,109.244.231.18,161,18557,14500
1554215916,10.1.5.20,25363,165.121.77.75,161,9793,71662
1554215919,10.1.5.6,25361,218.192.104.211,20,5915,19941
1554215924,10.1.5.6,25367,182.219.238.142,20,7498,99760
1554215925,10.1.5.201,25364,188.16.48.210,20,3933,111518
1554215926,10.1.5.20,25365,217.135.91.137,443,11437,66511
1554215935,10.1.5.3,25368,199.100.60.92,443,17074,47883
1554215941,10.1.5.15,25369,188.158.23.135,3128,19319,2141
1554215941,10.1.5.10,25372,47.208.247.23,20,3654,79162
1554215943,10.1.5.12,25371,228.11.201.91,161,4967,22934
1554215943,10.1.5.3,25373,106.56.111.33,20,17642,20847
1554215946,10.1.5.13,25376,76.120.180.185,161,5464,67875
1554215950,10.1.5.3,25375,200.209.155.3,443,13494,114522
1554215957,10.1.5.16,25377,15.148.71.193,20,10487,104723
1554215958,10.1.5.3,25379,218.207.249.82,3128,8541,68235
1554215961,10.1.5.101,25380,37.128.102.127,443,17678,49300
1554215968,10.1.5.13,25381,91.7.190.125,3128,19787,15689
1554215970,10.1.5.7,25383,217.170.248.140,20,18400,106812
1554215974,10.1.5.202,25384,226.142.45.34,20,16460,60692
1554215979,10.1.5.8,25385,64.137.115.34,443,13923,28540
1554215984,10.1.5.8,25387,218.93.146.161,161,10828,95292
1554215985,10.1.5.100,25388,46.75.44.150,3128,9799,111287
1554215992,10.1.5.201,25389,183.216.210.131,20,1425,60845
1554215998,10.1.5.5,25391,187.125.26.73,443,2621,44278
1554216005,10.1.5.101,25392,7.172.162.41,3128,12085,113999
1554216006,10.1.5.9,25393,23.205.143.55,20,9628,12875
1554216008,10.1.5.101,25395,0.159.136.106,20,13909,67329
1554216009,10.1.5.201,25396,72.193.156.174,3128,940,43518
1554216011,10.1.5.20,25399,182.113.142.9,3128,7776,122054
1554216013,10.1.5.13,25397,10.45.153.206,3128,4245,49462
1554216016,10.1.5.11,25400,182.5.187.203,3128,8045,93970
1554216024,10.1.5.200,25403,160.29.46.160,3128,254,100918
1554216025,10.1.5.11,25401,137.147.178.68,20,1754,17540
1554216035,10.1.5.10,25404,172.154.183.175,20,3491,51747
1554216036,10.1.5.100,25405,56.97.74.228,161,7050,42145
1554216045,10.1.5.14,25408,176.170.163.208,161,1339,53076
1554216048,10.1.5.20,25407,231.136.112.189,161,1793,4212
1554216052,10.1.5.101,25409,172.152.54.27,3128,10146,42489
1554216060,10.1.5.200,25411,39.236.98.233,161,1692,14062
1554216061,10.1.5.5,25412,255.123.111.209,161,7895,103639
1554216068,10.1.5.18,25413,179.169.103.245,443,19662,121599
1554216077,10.1.5.5,25415,161.228.80.170,443,5659,58547
1554216089,10.1.5.100,25416,70.131.69.215,161,7196,77749
1554216089,10.1.5.14,25417,238.37.253.210,443,7486,56558
1554216096,10.1.5.4,25419,128.138.108.230,443,8495,41875
1554216100,10.1.5.201,25420,65.36.5.199,20,18967,36620
1554216104,10.1.5.101,25421,114.67.235.200,3128,15252,6410
1554216105,10.1.5.201,25424,139.89.1.94,3128,12598,118850
1554216106,10.1.5.12,25423,143.241.115.234,161,4614,122762
1554216110,10.1.5.14,25425,81.181.77.244,161,5512,14059
1554216112,10.1.5.9,25427,65.176.185.240,3128,12089,76217
1554216125,10.1.5.100,25428,49.229.180.14,443,3240,44162
1554216127,10.1.5.201,25429,155.209.101.90,161,2531,116078
1554216134,10.1.5.8,25431,186.100.102.54,3128,232,26048
1554216140,10.1.5.201,25432,186.155.170.2,443,14648,72436
1554216140,10.1.5.9,25435,97.5.156.82,3128,1117,50982
1554216141,10.1.5.200,25433,11.17.13.37,443,769,90732
1554216154,10.1.5.10,25436,201.188.62.149,20,12326,102445
1554216161,10.1.5.13,25439,25.57.230.214,3128,16589,29888
1554216163,10.1.5.6,25437,242.70.103.172,3128,5036,93039
1554216164,10.1.5.3,25440,49.108.26.92,20,3489,52497
1554216172,10.1.5.101,25441,240.133.146.132,443,16205,18268
1554216185,10.1.5.5,25444,212.85.37.66,443,7428,95565
1554216189,10.1.5.2,25443,230.86.199.205,443,8959,7568
1554216191,10.1.5.19,25445,44.253.173.185,443,4104,51499
1554216198,10.1.5.12,25447,138.9.13.88,161,15136,72552
1554216198,10.1.5.18,25448,200.114.157.212,20,4889,29143
1554216204,10.1.5.9,25449,244.189.6.113,20,19095,106797
1554216206,10.1.5.5,25451,243.196.51.91,20,5081,48517
1554216210,10.1.5.10,25452,93.117.7.171,443,3825,111087
1554216213,10.1.5.4,25453,213.217.35.220,3128,14289,125152
1554216216,10.1.5.9,25455,142.231.9.145,20,8685,25396
1554216218,10.1.5.12,25457,133.93.42.134,161,5823,109735
1554216221,10.1.5.16,25456,14.17.38.166,443,12291,108050
1554216225,10.1.5.13,25459,147.212.228.189,161,17861,91259
1554216236,10.1.5.2,25460,110.242.158.217,443,12992,83051
1554216242,10.1.5.10,25461,182.94.68.98,20,804,9674
1554216242,10.1.5.6,25463,132.185.61.29,161,4245,98109
1554216244,10.1.5.3,25464,162.232.185.232,3128,4979,89689
1554216246,10.1.5.2,25465,238.78.7.2,443,7509,85418
1554216250,10.1.5.5,25469,90.71.114.52,3128,8352,75453
1554216251,10.1.5.18,25468,140.82.2.234,443,5031,69632
1554216252,10.1.5.14,25467,208.116.244.8,443,5572,101350
1554216260,10.1.5.20,25471,156.249.97.162,3128,19525,47284
1554216264,10.1.5.21,25472,24.13.197.253,443,4920,112043
1554216268,10.1.5.100,25473,34.50.148.117,20,14367,125469
1554216269,10.1.5.2,25475,145.20.9.46,161,1572,111244
1554216273,10.1.5.8,25476,163.59.109.62,161,3369,61411
1554216274,10.1.5.12,25477,41.140.204.54,20,13682,3901
1554216274,10.1.5.6,25479,26.188.166.29,161,15849,109829
1554216276,10.1.5.19,25480,124.199.122.250,161,14840,123954
1554216278,10.1.5.10,25481,254.138.152.180,161,17541,116506
1554216280,10.1.5.15,25483,153.247.194.170,20,2668,116124
1554216287,10.1.5.14,25484,26.128.210.19,3128,15138,17522
1554216289,10.1.5.19,25485,56.156.23.3,3128,5155,56038
1554216294,10.1.5.7,25487,40.248.8.196,20,15275,105227
1554216297,10.1.5.11,25488,62.185.125.199,3128,5461,16649
1554216297,10.1.5.3,25489,35.194.253.93,20,7949,107456
1554216298,10.1.5.18,25491,95.165.147.14,3128,10586,66151
1554216303,10.1.5.11,25493,116.188.202.79,443,6771,117640
1554216305,10.1.5.101,25492,87.78.104.148,3128,17590,105602
1554216310,10.1.5.21,25495,137.33.114.208,20,13134,101811
1554216314,10.1.5.20,25496,122.210.252.206,3128,4056,98048
1554216316,10.1.5.9,25497,241.109.123.40,20,377,98746
1554216320,10.1.5.3,25500,96.187.179.52,20,11429,14524
1554216321,10.1.5.21,25499,168.39.4.120,161,16169,13183
1554216330,10.1.5.7,25501,167.34.230.62,443,16894,42711
1554216333,10.1.5.12,25503,18.163.32.34,3128,5921,33435
1554216347,10.1.5.14,25505,95.151.52.67,443,7594,120754
1554216349,10.1.5.17,25504,76.98.220.155,443,9846,61868
1554216352,10.1.5.200,25507,68.166.172.254,20,11915,88332
1554216354,10.1.5.18,25508,192.122.27.69,20,7791,119474
1554216362,10.1.5.13,25511,101.41.247.252,161,16673,97459
1554216366,10.1.5.7,25509,93.43.132.242,161,14918,111030
1554216366,10.1.5.8,25513,22.150.226.227,161,950,44281
1554216371,10.1.5.9,25512,3.145.30.96,161,13814,123672
1554216377,10.1.5.19,25515,0.150.0.186,161,3451,7296
1554216378,10.1.5.13,25517,113.148.9.246,443,12775,82287
1554216379,10.1.5.201,25516,219.178.214.245,3128,17111,97196
1554216385,10.1.5.10,25519,172.133.130.82,443,15759,121719
1554216392,10.1.5.20,25520,157.162.202.204,443,11137,68635
1554216397,10.1.5.11,25523,119.100.115.113,161,2063,74915
1554216399,10.1.5.17,25521,121.89.221.58,161,4814,93286
1554216403,10.1.5.9,25524,77.157.189.9,161,1704,124766
1554216408,10.1.5.13,25525,69.240.156.202,443,1313,5985
1554216412,10.1.5.202,25527,205.151.185.12,3128,5980,123573
1554216424,10.1.5.19,25531,112.154.7.102,3128,8660,57493
1554216425,10.1.5.19,25528,135.144.237.147,3128,19336,75282
1554216429,10.1.5.14,25529,91.38.91.51,3128,4577,49964
1554216430,10.1.5.18,25532,58.136.29.45,443,6056,87191
1554216436,10.1.5.2,25536,200.19.102.227,3128,10177,37656
1554216439,10.1.5.4,25533,92.255.81.178,20,2357,44333
1554216440,10.1.5.14,25535,147.63.28.185,161,14766,80648
1554216440,10.1.5.200,25539,177.58.144.248,443,10762,110140
1554216441,10.1.5.201,25537,146.177.250.212,443,7816,105123
1554216455,10.1.5.12,25541,9.160.80.176,3128,3054,91919
1554216457,10.1.5.20,25540,134.9.192.181,161,10093,102509
1554216464,10.1.5.10,25543,15.5.230.183,443,982,100249
1554216467,10.1.5.14,25545,104.27.30.22,161,16398,8972
1554216468,10.1.5.12,25544,232.63.182.204,20,15711,56842
1554216472,10.1.5.5,25547,39.254.62.4,3128,11509,16919
1554216481,10.1.5.2,25548,98.57.24.60,20,16089,116041
1554216485,10.1.5.5,25549,159.208.132.77,3128,14615,23950
1554216490,10.1.5.16,25552,147.117.11.74,3128,4939,119181
1554216491,10.1.5.202,25551,44.51.72.51,443,15404,50792
1554216495,10.1.5.18,25553,105.48.238.235,3128,12381,43736
1554216498,10.1.5.21,25555,246.21.238.145,443,8335,91386
1554216505,10.1.5.20,25556,186.134.146.170,161,1902,109410
1554216508,10.1.5.200,25557,118.85.102.90,3128,13514,57252
1554216510,10.1.5.200,25559,70.170.232.138,161,13341,19322
1554216520,10.1.5.101,25560,83.74.231.197,20,18206,70757
1554216523,10.1.5.11,25561,243.51.232.102,161,7485,48145
1554216530,10.1.5.13,25563,189.68.148.132,3128,10649,11764
1554216533,10.1.5.8,25564,102.254.74.227,443,6019,65861
1554216534,10.1.5.8,25565,165.194.201.7,3128,17723,8951
1554216539,10.1.5.101,25567,156.248.232.12,20,9899,15866
1554216540,10.1.5.5,25568,228.196.240.236,443,15588,109180
1554216547,10.1.5.17,25569,158.189.205.13,20,18056,25956
1554216549,10.1.5.6,25571,204.197.138.134,161,17544,19946
1554216559,10.1.5.100,25572,235.202.166.72,161,2574,103897
1554216562,10.1.5.101,25573,84.229.188.0,20,1790,25975
1554216566,10.1.5.16,25576,202.104.172.135,20,19832,121342
1554216567,10.1.5.202,25575,9.11.194.202,443,15023,19122
1554216573,10.1.5.11,25577,255.196.57.148,20,11069,40053
1554216576,10.1.5.2,25580,159.246.61.118,3128,19773,14232
1554216578,10.1.5.20,25579,11.153.4.238,3128,12107,62917
1554216584,10.1.5.15,25581,29.81.55.104,443,289,41286
1554216589,10.1.5.20,25583,139.20.247.247,20,18617,66493
1554216596,10.1.5.14,25584,144.140.104.153,20,10963,105181
1554216603,10.1.5.7,25585,7.82.127.10,3128,19871,33656
1554216603,10.1.5.202,25587,106.75.222.136,3128,9787,117042
1554216608,10.1.5.9,25588,98.127.4.84,161,8577,41389
1554216613,10.1.5.9,25589,126.103.7.170,20,16900,49775
1554216615,10.1.5.21,25591,238.54.47.236,161,12942,32738
1554216624,10.1.5.19,25593,209.243.248.145,443,9494,26705
1554216626,10.1.5.7,25595,104.137.95.211,161,16680,102203
1554216627,10.1.5.8,25592,140.129.7.200,3128,14838,94850
1554216635,10.1.5.6,25597,9.147.129.217,161,17811,116505
1554216637,10.1.5.6,25596,12.240.112.127,3128,13148,36579
1554216643,10.1.5.14,25599,169.95.220.180,161,179,68977
1554216649,10.1.5.13,25600,205.0.150.65,161,15155,39103
1554216649,10.1.5.100,25601,58.124.254.133,3128,14457,88341
1554216655,10.1.5.9,25603,248.14.6.107,3128,8285,50642
1554216656,10.1.5.16,25605,210.160.75.101,3128,6529,117018
1554216657,10.1.5.100,25604,33.58.174.224,20,8856,122970
1554216666,10.1.5.8,25607,31.48.154.195,3128,9497,20160
1554216672,10.1.5.21,25608,134.83.235.2,3128,6829,13848
1554216676,10.1.5.15,25611,55.211.166.194,3128,1945,75989
1554216677,10.1.5.19,25609,98.69.157.137,161,2258,58983
1554216682,10.1.5.19,25612,216.245.125.29,3128,6940,112691
1554216688,10.1.5.6,25615,233.86.244.101,161,16224,86936
1554216690,10.1.5.201,25613,151.202.15.35,3128,7974,58281
1554216691,10.1.5.2,25616,188.171.172.22,443,4600,11086
1554216693,10.1.5.7,25619,105.245.220.183,161,6546,90399
1554216695,10.1.5.2,25617,139.38.12.69,3128,5188,55173
1554216704,10.1.5.16,25621,172.86.72.40,443,18174,67549
